,83332.Rv0719,83332.Rv0682,83332.Rv0706,83332.Rv0707,83332.Rv0721,83332.Rv0702,83332.Rv0701,83332.Rv3459c,83332.Rv0716,83332.Rv0718,83332.Rv0705,83332.Rv0720,83332.Rv0708,83332.Rv0715,83332.Rv0683,83332.Rv0714,83332.Rv0053,83332.Rv3443c,83332.Rv1643,83332.Rv3458c,83332.Rv3442c,83332.Rv3460c,83332.Rv2441c,83332.Rv0703,83332.Rv0709,83332.Rv3461c,83332.Rv2904c,83332.Rv1015c,83332.Rv0722,83332.Rv0056,83332.Rv0500B,83332.Rv2909c,83332.Rv0640,83332.Rv0055,83332.Rv0717,83332.Rv2785c,83332.Rv3924c,83332.Rv0651,83332.Rv0652,83332.Rv0685,83332.Rv3457c,83332.Rv0684,83332.Rv3147,83332.Rv3154,83332.Rv3145,83332.Rv3146,83332.Rv3151,83332.Rv0704,83332.Rv0700,83332.Rv0723,83332.Rv3155,83332.Rv1630,83332.Rv3152,83332.Rv3149,83332.Rv3157,83332.Rv3150,83332.Rv3158,83332.Rv0732,83332.Rv3148,83332.Rv3156,83332.Rv2890c,83332.Rv0667,83332.Rv2442c,83332.Rv1307,83332.Rv3456c,83332.Rv2524c,83332.Rv0641,83332.Rv0120c,83332.Rv0634B,83332.Rv1642,83332.Rv2412,83332.Rv2933,83332.Rv2058c,83332.Rv2243,83332.Rv0710,83332.Rv2383c,83332.Rv2534c,83332.Rv1248c,83332.Rv0668,83332.Rv2454c,83332.Rv1629,83332.Rv0860,83332.Rv3462c,83332.Rv3153,83332.Rv1737c,83332.Rv0167,83332.Rv3317,83332.Rv1286,83332.Rv3316,83332.Rv3002c,83332.Rv1663,83332.Rv2992c,83332.Rv2380c,83332.Rv0808,83332.Rv0242c,83332.Rv2032,83332.Rv0889c,83332.Rv2455c,83332.Rv3546,83332.Rv1181
83332.Rv3457c,0.8017001163106918,0.7956128143565178,0.7448277407707213,0.6701647915121078,0.6507531900632858,0.7173650431363106,0.7287452413348197,0.8540976937937735,0.7213596145462036,0.7448732217968941,0.8109130737592697,0.6410641175667763,0.7174262821404457,0.806324468083763,0.7290807812122344,0.7508734211701392,0.6780598141981125,0.733416558885765,0.7046567475126266,0.8571590567380905,0.7140392047757149,0.850630251259136,0.7849687868671417,0.7705126303349494,0.7553858907819747,0.7938719774867057,0.7818699689600943,0.6784559907747268,0.6860205301433563,0.6783641322685241,0.7772468358039856,0.7154971404180527,0.682520100908184,0.7267248929536819,0.7046372496412276,0.7676420439771652,0.7741353565216065,0.6489772654292106,0.6599947079714774,0.7712037057306289,,0.8078745003528596,0.599258167043686,0.6131511684612274,0.6193551494877815,0.5328693143889427,0.6202321690234184,0.6474901260364532,0.6940859156331062,0.7687415661616326,0.6936540629943847,0.7734321294563292,0.613281140263462,0.5788216807152748,0.5799018731134414,0.6151244885502815,0.5676275602417946,0.6367345590418815,0.6753016627639771,0.5812989124076843,0.6606847328352928,0.7768504070997237,0.69545870761652,0.49409736654539105,0.7058816546945572,0.6902237488443375,0.7139789537892341,0.6627627922308922,0.6538732372706413,0.7167313534857749,0.6770877220464706,0.6993554975913048,0.5931693315572739,0.43152314237904543,0.7414216492969512,0.5670011210876466,0.6626689849415779,0.7399316654292106,0.8096107989250183,0.6378157275214195,0.6457090618351935,0.7171120675421715,0.7006249818243027,0.5678867010270119,0.4529217708913803,0.5643044177286147,0.5852391233307839,0.6597767791557312,0.6543217152915953,0.7569276448599815,0.4275748537791728,0.4792196009734153,0.6189803723673821,0.5454039225663185,0.5790140603226662,0.4594979317873954,0.3949571475067615,0.6368948043105125,0.5520679722377776,0.6330045499236107
83332.Rv0684,0.8774338311948775,0.8588877214453697,0.8558922758737563,0.7880064498126029,0.8111904141714096,0.8734397780473708,0.891029798229599,0.8327348129321098,0.8943855762306213,0.8898172388165473,0.8943899884644507,0.7862842984028816,0.8183771122462272,0.8742690959151267,0.8373612657689093,0.8814565923941612,0.7924706725153923,0.8310466987547873,0.79730838030653,0.8928580393505096,0.7957909705535888,0.8741681608136177,0.85589773863945,0.8434728840339659,0.8094736694990158,0.8373076046012877,0.8482023870430946,0.7756869565495491,0.7986070973395347,0.7972253882892608,0.7988579783557891,0.8219286253441811,0.7873850392043112,0.7982981289147376,0.7895406400611877,0.8172872969761849,0.8165632143870354,0.7386150473332405,0.7279246423638344,0.9264638367058753,0.8849571196789742,,0.6614794391798973,0.6508126361597061,0.6738767278292656,0.6137047007040024,0.64305286594944,0.7197688916762353,0.7892438233059883,0.8448586831549643,0.7370101568078994,0.880476620735836,0.6615846884655953,0.6614269265937806,0.6490734101054191,0.6814392641838074,0.6176034711291314,0.7402697826114654,0.7648983618685722,0.6430855725081444,0.7786127448550224,0.8682193749875068,0.7880283008753776,0.5574976070183754,0.7684239553613663,0.7534757577181815,0.8354106446893691,0.7991894377545357,0.7475635023867606,0.8000372169689178,0.759660989735031,0.7548628099561691,0.6979251924901009,0.48031226562204354,0.7910201186102866,0.5811697950380325,0.7862879822679519,0.8373653698467254,0.8574588925392149,0.7551552995554923,0.7427206044505118,0.8374067748092651,0.7746404802560806,0.6633531343482018,0.5212478243080139,0.5875850030047416,0.6536504179091454,0.7660316551506996,0.7261561274811745,0.857378828004074,0.5574732323348999,0.5875063531858444,0.6925774273620605,0.6880118169157982,0.7206126604474068,0.590477526538658,0.5128990053213119,0.768927013567543,0.697628254086113,0.6796692386060714
83332.Rv3147,0.6104940081569672,0.6041473789103508,0.5798347436096192,0.5487409230548858,0.4904416796015739,0.5416221539235115,0.5584707777160645,0.6335105317437172,0.5749920773080825,0.5398091299544334,0.6487853262540817,0.5172078401100159,0.5908004589982986,0.6316850220056534,0.5517084384860039,0.5807208547830581,0.5848504190197945,0.606300437997818,0.58902785300951,0.6011318191553116,0.5767804122252463,0.6387039011169433,0.6276877817271233,0.5869015970093727,0.6410669329921722,0.6982310902556419,0.6168881494580268,0.5442022666677474,0.5607623594174385,0.5364855262426376,0.6970073391764641,0.5611045386562347,0.5349869215277671,0.5685828298765183,0.6103745696875572,0.6550420579873084,0.6645762411011695,0.48807915198163987,0.516482853545761,0.63714856016016,0.6424447200568199,0.7046442531869888,,0.8447693879465101,0.645705249835491,0.5732536776721954,0.8506880445187568,0.5251502002795219,0.5601473521207809,0.59289387485466,0.8481777636116027,0.6623921767989158,0.8308052725253104,0.8504567174022674,0.850533742398548,0.8410626482603072,0.849576021522808,0.6737820118763924,0.8402579753523826,0.8511150226896285,0.543146608208084,0.7138813588613511,0.5734375907838821,0.39195810268859865,0.5398901695355415,0.7080392110938072,0.536167810906887,0.6508001685394286,0.5717367817666054,0.5940086204033851,0.5718528359703063,0.6938736231185912,0.531247867208004,0.39590974388694755,0.6056786416768074,0.6406416216651917,0.5623396634937285,0.6844858776607513,0.7248463588529587,0.5962191884670257,0.5985713088179588,0.6600311544236183,0.5729485492612839,0.5467488010339737,0.5778063460544586,0.5766503703875541,0.6003474080229759,0.6450893580212592,0.751129218675518,0.5797534604575157,0.46699217163448326,0.5220097317681313,0.669232192872715,0.6333635680306434,0.5544681068276405,0.5099990494722365,0.49256556889181136,0.6403045010572432,0.5812072326140403,0.6710339141543388
83332.Rv3154,0.5582669530060769,0.5504041326234818,0.541314857793045,0.4442215116924285,0.5074830280017854,0.4857690248910904,0.5409886886598586,0.575212997155571,0.5443998647078513,0.5074655331444741,0.5998743249926567,0.5116052675650596,0.49446005658121106,0.581042078377533,0.5089637952033041,0.5080942769828796,0.4979284375909805,0.5226772677288055,0.48584632250795357,0.5243860423661231,0.4982578563694,0.542478476428318,0.5629979967952727,0.5427523570888519,0.5951361095726013,0.6429343519480705,0.5830362615117074,0.610686479601574,0.5396099210988045,0.5273261459191322,0.6415892994563103,0.4996842060203551,0.5281203975509643,0.4904953202762603,0.5212541817301749,0.5643906173698424,0.5969851027173042,0.5396577833305358,0.5058919549545288,0.5467865340677261,0.5639480352990149,0.6153667056627274,0.5041303875892639,,0.7308965140004158,0.5367282691387176,0.5860853262296677,0.47465041561260224,0.5031122896632194,0.5533352996520996,0.8988137802152634,0.5536216606311798,0.7124848022940636,0.5042967918365479,0.9188760035440445,0.5304010397138595,0.9199398216522217,0.7448846095623016,0.5907016659463883,0.9252177022944449,0.4902577384757041,0.6368928531831741,0.524280414888954,0.4317321059233665,0.45125093165779107,0.696001419898796,0.5282815071176528,0.5892634123384475,0.4890465387859344,0.5389670817112923,0.5191684062245369,0.6670210948838233,0.44714258374967575,0.45876139558506,0.5225490608201027,0.6121103079760551,0.5238461950517653,0.6354031074359893,0.650880360447216,0.5415473270051957,0.5746409615448951,0.595361945909214,0.5264344760011672,0.40581876821765894,0.6889979848855973,0.6692447141771316,0.5749543001822471,0.5502834335158349,0.6845805375852584,0.6261348499900818,0.5424793100945472,0.4901942583369254,0.6419132209690094,0.6025605035755158,0.6100094348965645,0.431756899510765,0.46131418828840254,0.5794140481369972,0.5034060904787063,0.6576207731286049
83332.Rv3145,0.6245763154164313,0.5858314476958275,0.5228440221533776,0.5721379492828368,0.5382592377562523,0.541984810494709,0.5797557996417999,0.5628766813755989,0.621408960810566,0.6369419060176849,0.6014970400596619,0.5532386086993217,0.539355552316761,0.5903970257128716,0.5367154526499748,0.5884451299880027,0.6103562063905716,0.5813236629384041,0.5397829366932869,0.6061303703783989,0.5861307092061997,0.5903050271357536,0.5691614833202362,0.6136834939674377,0.5674084182595253,0.6291823319067001,0.6462358104481696,0.6030140856282235,0.5224924861774445,0.5797095202114105,0.629240587400341,0.5367063900617599,0.6179819007207871,0.5554213348066329,0.5598411895293236,0.5412885804893494,0.5678758984532356,0.5998939069066047,0.5444286212667464,0.6888579056871414,0.742737454981613,0.791042389885807,0.8631081227060317,0.918952566306305,,0.9096883989311217,0.8820183467996596,0.5378950673837661,0.5782347975875854,0.5717983613559722,0.9125375619601249,0.656904952652645,0.9128821288903236,0.869684510274887,0.9249515255342482,0.887827776072216,0.922853998078823,0.7988423744558334,0.9036156643521309,0.9159544453802108,0.6367803342169761,0.7816806631181716,0.5597537712711335,0.5534153512155532,0.5136198945670127,0.7699863989489555,0.6330838477217674,0.7855936398403168,0.520915813455677,0.5223049182502746,0.545496739552021,0.775605078613758,0.5087540721989631,0.5112532397586822,0.5347908987677574,0.6673752081645965,0.637624226981163,0.7833702480401039,0.7634111093836784,0.7333846377595901,0.678742975587082,0.7757351689585685,0.5518861399703026,0.5951774735492706,0.7873059515125275,0.7338944388272285,0.7276970691478729,0.7099531390439987,0.7585681769474029,0.6585239418333053,0.5808858354840278,0.6194613652627945,0.7329705525987624,0.7638203888032912,0.7220994927195548,0.6183167638427735,0.5890614759681702,0.7739639377355575,0.6497937364498138,0.7137127316281319
83332.Rv3146,0.6105840317341805,0.6377494643864631,0.6075583028306961,0.6059963505267143,0.5859734796038628,0.5488364664615631,0.5714976010868071,0.6057510583399772,0.6135737904266357,0.5582591650631905,0.6645700769454955,0.5294156548323631,0.5795526763217925,0.6158976519881247,0.5720206679055213,0.5930596563040733,0.6187406303685188,0.5887658503625869,0.6213587033661843,0.6337536248170853,0.5737793498099327,0.6238089369073867,0.6061120491026878,0.5718762407848357,0.6304070914964677,0.6845372696795463,0.6446686755203246,0.613752997155571,0.571045130009365,0.5918050961093901,0.7076612976937294,0.6366703785485267,0.5901918433504104,0.5890843446450232,0.6182183964540482,0.6148834469981195,0.6262370887865066,0.5965560579827308,0.6106122840377808,0.6449122523560523,0.6315052970143319,0.6707391943212508,0.8414876094099998,0.8804907398840903,0.6830603404211044,,0.8542658069062232,0.5216472982749939,0.5777923846372605,0.5760497743172645,0.8691699812961579,0.6259151907808304,0.8665669368722915,0.8248696533652305,0.8771433241167067,0.8600811051501274,0.8870424824931145,0.660034151941204,0.854276046090126,0.87275724697752,0.5963561067512512,0.721546791310215,0.5888537308547973,0.5124364149113654,0.5774392163174629,0.7466174214040755,0.6089001552197457,0.6610948301166534,0.5515943387892723,0.5778742646438598,0.5745047220869064,0.7329095301868438,0.5204266855463027,0.4784602630234718,0.6206368759187698,0.6335292312108993,0.5357285970238684,0.7232058547797203,0.7418239609796523,0.5738460946364402,0.6583793401416778,0.6693450189595223,0.6015982013454437,0.5565741334814072,0.5947964954289436,0.610450362059784,0.6026255149023056,0.6048321371077537,0.6844135870614051,0.5951892664849281,0.5118032261364936,0.5347349404371262,0.7061437273769379,0.6757478487989426,0.6088306346448898,0.5214239227714539,0.5207563950940133,0.6499765053950308,0.6447758263908385,0.7105445075471878
83332.Rv3151,0.6044590226896285,0.6301597542743683,0.5998575444970131,0.5459681061959266,0.5783643136416435,0.5288474226647377,0.5715086806962012,0.6090722528320313,0.5997885315570831,0.5675678329681396,0.6430955035360336,0.5248159275261879,0.5526860709600449,0.6007578298116684,0.5644578514091491,0.5801052700894356,0.5792319484259605,0.5827557134756088,0.5752094533614158,0.5613898210892677,0.5660940132840157,0.6115943287456512,0.6308143756966591,0.6105728120538712,0.5995882161412239,0.6753729308456421,0.609241766653633,0.6153091365165712,0.5976085443538666,0.5903795028413773,0.7124886682513237,0.5535559953861237,0.5658101951097488,0.5830037801018715,0.606000846803093,0.6137144776538849,0.6545231447889327,0.5658438886507035,0.5659935264094352,0.6221153739714623,0.6187093665402412,0.6769754616937637,0.5239094510770796,0.8512360579674719,0.6276563638208389,0.5598294235724449,,0.488533233874607,0.57065431166296,0.6147994324631691,0.8733201509999274,0.6168465624032974,0.8342769592086792,0.5706286636429787,0.8309801090416907,0.6135802336887359,0.8284921479171752,0.6215629547747612,0.6646623416573524,0.8419563847419738,0.5395959000001908,0.7216636804889679,0.5998058583292961,0.4906901244193076,0.5206484320856093,0.8187769381878852,0.6292289970498085,0.7253719780685424,0.5454000916559218,0.5852108300413132,0.5573914677646638,0.7888782727172852,0.5049521403187751,0.48601191897411344,0.5731165062249184,0.7277812797821045,0.5418207174175262,0.7232774730386734,0.7572529175393105,0.5754511047397614,0.6794747760836601,0.6955638168313026,0.5793827153086661,0.47870412599830625,0.5929021172369003,0.5627224072695731,0.5382175246376991,0.6114889954174042,0.6476501140004157,0.6862462264090538,0.5691104002194404,0.6059196196793556,0.7654405418813705,0.7150960784727096,0.6558943365842819,0.5363611313336373,0.5560008143953323,0.6313656258189201,0.5742457836133956,0.7633692862792015
83332.Rv0704,0.7413094945151328,0.7344829402916907,0.7274745384848594,0.7058419090546608,0.661386600177288,0.6649200666909217,0.6778508844209671,0.7352542267792701,0.7086777158041954,0.6892213476908684,0.7862190953918456,0.6769367255998611,0.7574440518243789,0.7681156872911453,0.7044850485847473,0.717866910739708,0.6867481640479087,0.6963199411600113,0.7168871136523246,0.7138348973387718,0.7155923045978546,0.7487991174724579,0.7433337368677138,0.7395896402684211,0.7543167855144499,0.7672173209480285,0.7833392783607482,0.6982046728810309,0.7020962856823921,0.6762098620853424,0.7833529352749824,0.7307499157805443,0.6598475709962844,0.6859554757598877,0.7091458608170509,0.7413523001868247,0.7835852794587135,0.6316490237804413,0.6752619946807861,0.6954872195690155,0.6811909334936141,0.6873486480614662,0.5388267781259536,0.47917454664583203,0.5409254886629105,0.5108018067882537,0.5023520117141723,,0.6926618566593169,0.7427831116141319,0.5706614314070702,0.7073894480614662,0.5286368530224799,0.4712785714776039,0.5334004848278047,0.544232627556324,0.4724764524941444,0.6476418638235091,0.562419657993412,0.48220456171932213,0.609921104106617,0.657932072181034,0.7087372039218902,0.4415854221954345,0.7085082525605202,0.5396640055853843,0.7047771254925728,0.5507399523693085,0.6898788156589507,0.7159148370642662,0.7009870781118392,0.53340279703331,0.5864986373474121,0.3792348344612121,0.723928292053318,0.4768584105130196,0.6009459180720329,0.6336534741127015,0.6755077631086349,0.5289787767539977,0.545885661490631,0.6337692707383156,0.695918758601284,0.5196700463348388,0.3612498651494026,0.471178364744854,0.4796742431500435,0.5636107380493164,0.5667862232541084,0.6798008751813889,0.3912220079539298,0.4702547091156959,0.5005072593385697,0.4406478668430328,0.534579266383934,0.4049416934156418,0.34058102556290626,0.5700833276195525,0.46609020312461846,0.48626882669277194
83332.Rv0700,0.7813379171098709,0.7941002445713997,0.7802050300333976,0.7589566366519926,0.7818626367653847,0.7448286813166618,0.7708794070618629,0.7959567099817276,0.7780758885724067,0.7412272448737144,0.8225983819465638,0.7747239205002785,0.7841037024088859,0.8028803408706665,0.7799468793366431,0.7915679305092812,0.754009427905178,0.7871885552456855,0.7912388048443794,0.7904131493133545,0.7647538507053375,0.7887864432606696,0.7862573067375183,0.7979011334409714,0.8311816365886687,0.8104617447774887,0.8060459790901183,0.7911823002371787,0.779846238384056,0.7809557056035041,0.8247630453916549,0.7912169817957878,0.762523851699543,0.7683503081449509,0.7945570718543052,0.8040141448939323,0.7894686887382507,0.7464265812679289,0.7565420296303749,0.7777226232383727,0.7635523654512405,0.7876730185201645,0.541837682076168,0.5503828288726806,0.5858536144358635,0.618163973453045,0.6044400581231117,0.673215307517147,,0.7960334213715553,0.6151167498764991,0.8086028001119614,0.5838571341386795,0.49428155124225615,0.5937040686274528,0.5860202168532371,0.5490363712567329,0.7058293306864739,0.6452918100362777,0.5563393045920372,0.6907679847933769,0.7584575779881476,0.7667077429584502,0.5397238490573882,0.7392377141647338,0.6074912332234382,0.7688090684064866,0.6438812523164749,0.6978648219256401,0.742375943338871,0.7463881608512878,0.6183110025131225,0.6381186422650338,0.4313891798354148,0.7626310554922103,0.5837195165352821,0.6756532708461761,0.7063963312654495,0.7630249198633193,0.5638790511352539,0.6627375623528481,0.7118665993097306,0.7347450881865502,0.5206470222729682,0.38875838774571414,0.5476129394958497,0.5233611035289765,0.6519588891077042,0.5942464846899985,0.7541267372966766,0.46032016462621683,0.5792005401117325,0.5826806318120002,0.5058222509495258,0.5692504838329315,0.45720791108560555,0.3790926666238784,0.6194040565275192,0.5345866431592942,0.5746915826268196
83332.Rv0723,0.8218130948533058,0.8493210289074897,0.8233689120512009,0.8013798581701279,0.8079721437878609,0.7882693499487876,0.8181401122576714,0.8109133679081917,0.8370775941514014,0.7833747163022995,0.8540137072730064,0.7994164906373024,0.8126278089317321,0.8415976070997238,0.804751562234211,0.8248213084065437,0.807262292403698,0.8059985930994987,0.8233799636464119,0.8062141622380256,0.8142496060165405,0.8366033420466422,0.8111460957338333,0.818563868797493,0.8815054771435736,0.8509145672028541,0.8373786065482138,0.8418455466267585,0.8028312384936332,0.7893928652456284,0.8481488659463882,0.832511707978344,0.7708784190442085,0.8032617539728164,0.8355464014204025,0.8352532049806594,0.8493621127423286,0.7644871276685714,0.7740486515896796,0.8338727780969619,0.776443865275383,0.8047678804958344,0.5774639237915039,0.522447705505848,0.5301515874209404,0.5513993580044746,0.6255606993085862,0.7197645009707451,0.7958804779392242,,0.6088343854392052,0.8493162945105551,0.5287181781958579,0.5267481572945594,0.5591004525083542,0.5883190521572113,0.5529471566601754,0.7169495152450561,0.6291180533637046,0.5535412739329337,0.741157069345188,0.7877713267743109,0.7740358070867538,0.5252909305634499,0.8232804583036423,0.6512564044182777,0.8018011569830894,0.6675398752591133,0.7457052601466178,0.7974918353258132,0.7785957197529793,0.6383170607845307,0.6706760887208939,0.44386269379715915,0.8136740826400756,0.5753417998833655,0.7627388110118866,0.7277229682600975,0.7757211758741379,0.5978976872937203,0.7105553329581261,0.7340553943159103,0.7774636891798973,0.6059403457597733,0.42054839396944044,0.5195198021295547,0.4845768457962035,0.66772521088171,0.554355429641819,0.7769721287250518,0.47991251827249526,0.6127699654654503,0.6145240691217422,0.5614128246017456,0.5914203425601959,0.4714498898697853,0.4123885560730457,0.6248510040732383,0.5580727498591422,0.5583446435834885
